"Date","city","variable","type","value","seven_day_rolling_average","fourteen_day_rolling_average","diff_7","subtract_7","diff_14","subtract_14","seven_trend_direction","fourteen_trend_direction","thirty_days_ago","organism","category","cat2","numDaysDownward","neg_limit"
2022-12-06,"JS",,"SOLID",0,7.97668467496926e-07,3.98834233748463e-07,Inf,7.97668467496926e-07,,,"1000%+","None","","Monkeypox",,,,"below"
2022-12-08,"JS",,"SOLID",0,0,3.98834233748463e-07,-1,-7.97668467496926e-07,,,"-10% to -99%","None","","Monkeypox",,,,"below"
2022-12-10,"JS",,"SOLID",0,0,3.98834233748463e-07,-1,-7.97668467496926e-07,,,"-10% to -99%","None","","Monkeypox",,,,"below"
2022-12-12,"JS",,"SOLID",0,0,3.98834233748463e-07,-1,-7.97668467496926e-07,,,"-10% to -99%","None","","Monkeypox",,,,"below"
2022-12-13,"JS",,"SOLID",0,0,3.98834233748463e-07,-1,-7.97668467496926e-07,,,"-10% to -99%","None","","Monkeypox",,,,"below"
2022-12-14,"JS",,"SOLID",0,0,3.98834233748463e-07,-1,-7.97668467496926e-07,,,"-10% to -99%","None","","Monkeypox",,,,"below"
2022-12-16,"JS",,"SOLID",0,0,3.98834233748463e-07,-1,-7.97668467496926e-07,,,"-10% to -99%","None","","Monkeypox",,,,"below"
2022-12-18,"JS",,"SOLID",0,0,3.98834233748463e-07,-1,-7.97668467496926e-07,-0.262608750003029,-1.42037703300019e-07,"-10% to -99%","-10% to -99%","","Monkeypox",,,,"below"
2022-12-23,"JS",,"SOLID",3.94424549020941e-05,5.63463641458487e-06,2.81731820729243e-06,Inf,5.63463641458487e-06,1.99808418295596,1.87761203649549e-06,"1000%+","100% to 999%","","Monkeypox",,,,"below"
2022-12-25,"JS",,"SOLID",0,5.63463641458487e-06,2.81731820729243e-06,Inf,5.63463641458487e-06,1.99808418295596,1.87761203649549e-06,"1000%+","100% to 999%","","Monkeypox",,,,"below"
2022-12-26,"JS",,"SOLID",0,5.63463641458487e-06,2.81731820729243e-06,Inf,5.63463641458487e-06,1.99808418295596,1.87761203649549e-06,"1000%+","100% to 999%","","Monkeypox",,,,"below"
2022-12-28,"JS",,"SOLID",8.71456483506244e-06,6.87957424816522e-06,3.43978712408261e-06,Inf,6.87957424816522e-06,2.66049221658872,2.50008095328566e-06,"1000%+","100% to 999%","","Monkeypox",,,,"below"
2022-12-29,"JS",,"SOLID",9.02704663123945e-06,8.16915233834228e-06,4.08457616917114e-06,Inf,8.16915233834228e-06,3.34665249213709,3.14486999837419e-06,"1000%+","100% to 999%","","Monkeypox",,,,"below"
2022-12-30,"JS",,"SOLID",0,8.16915233834228e-06,4.08457616917114e-06,Inf,8.16915233834228e-06,3.34665249213709,3.14486999837419e-06,"1000%+","100% to 999%","","Monkeypox",,,,"below"
2023-01-03,"JS",,"SOLID",0,8.16915233834228e-06,4.08457616917114e-06,Inf,8.16915233834228e-06,9.24128779212871,3.68574193542268e-06,"1000%+","100% to 999%","","Monkeypox",,,,"below"
2023-01-05,"JS",,"SOLID",0,2.53451592375741e-06,4.08457616917114e-06,-0.550189979038045,-3.10012049082745e-06,9.24128779212871,3.68574193542268e-06,"-10% to -99%","100% to 999%","","Monkeypox",,,,"below"
2023-01-07,"JS",,"SOLID",0,2.53451592375741e-06,4.08457616917114e-06,-0.550189979038045,-3.10012049082745e-06,9.24128779212871,3.68574193542268e-06,"-10% to -99%","100% to 999%","","Monkeypox",,,,"below"
2023-01-09,"JS",,"SOLID",0,2.53451592375741e-06,4.08457616917114e-06,-0.550189979038045,-3.10012049082745e-06,9.24128779212871,3.68574193542268e-06,"-10% to -99%","100% to 999%","","Monkeypox",,,,"below"
2023-01-10,"JS",,"SOLID",0,1.28957809017706e-06,4.08457616917114e-06,-0.812549724204082,-5.58999615798815e-06,9.24128779212871,3.68574193542268e-06,"-10% to -99%","100% to 999%","","Monkeypox",,,,"below"
2023-01-12,"JS",,"SOLID",0,0,4.08457616917114e-06,-1,-8.16915233834228e-06,9.24128779212871,3.68574193542268e-06,"-10% to -99%","100% to 999%","","Monkeypox",,,,"below"
2023-01-14,"JS",,"SOLID",0,0,4.08457616917114e-06,-1,-8.16915233834228e-06,9.24128779212871,3.68574193542268e-06,"-10% to -99%","100% to 999%","","Monkeypox",,,,"below"
2023-01-16,"JS",,"SOLID",0,0,4.08457616917114e-06,-1,-8.16915233834228e-06,9.24128779212871,3.68574193542268e-06,"-10% to -99%","100% to 999%","","Monkeypox",,,,"below"
2023-01-17,"JS",,"SOLID",0,0,1.26725796187871e-06,-1,-2.53451592375741e-06,-0.550189979038045,-1.55006024541373e-06,"-10% to -99%","-10% to -99%","","Monkeypox",,,,"below"
2023-01-19,"JS",,"SOLID",0,0,1.26725796187871e-06,-1,-2.53451592375741e-06,-0.550189979038045,-1.55006024541373e-06,"-10% to -99%","-10% to -99%","","Monkeypox",,,,"below"
2023-01-21,"JS",,"SOLID",0,0,1.26725796187871e-06,-1,-2.53451592375741e-06,-0.550189979038045,-1.55006024541373e-06,"-10% to -99%","-10% to -99%","","Monkeypox",,,,"below"
2023-01-23,"JS",,"SOLID",0,0,6.44789045088532e-07,-1,-1.28957809017706e-06,-0.812549724204082,-2.79499807899408e-06,"-10% to -99%","-10% to -99%","","Monkeypox",,,,"below"
2023-01-24,"JS",,"SOLID",1.02841760067445e-05,1.4691680009635e-06,7.34584000481748e-07,Inf,1.4691680009635e-06,-0.820156615997,-3.34999216868939e-06,"1000%+","-10% to -99%","","Monkeypox",,,,"below"
2023-01-26,"JS",,"SOLID",0,1.4691680009635e-06,7.34584000481748e-07,Inf,1.4691680009635e-06,-0.820156615997,-3.34999216868939e-06,"1000%+","-10% to -99%","","Monkeypox",,,,"below"
2023-01-28,"JS",,"SOLID",0,1.4691680009635e-06,7.34584000481748e-07,Inf,1.4691680009635e-06,-0.820156615997,-3.34999216868939e-06,"1000%+","-10% to -99%","","Monkeypox",,,,"below"
2023-01-30,"JS",,"SOLID",0,1.4691680009635e-06,7.34584000481748e-07,Inf,1.4691680009635e-06,-0.820156615997,-3.34999216868939e-06,"1000%+","-10% to -99%","","Monkeypox",,,,"below"
2023-01-31,"JS",,"SOLID",7.82201451607909e-06,2.58659864611765e-06,1.29329932305883e-06,Inf,2.58659864611765e-06,-0.683370007194341,-2.79127684611231e-06,"1000%+","-10% to -99%","","Monkeypox",,,,"below"
2023-02-02,"JS",,"SOLID",3.1462418828559e-06,3.03606177223992e-06,1.51803088611996e-06,Inf,3.03606177223992e-06,-0.628350452226232,-2.56654528305118e-06,"1000%+","-10% to -99%","","Monkeypox",,,,"below"
2023-02-04,"JS",,"SOLID",0,3.03606177223992e-06,1.51803088611996e-06,Inf,3.03606177223992e-06,-0.628350452226232,-2.56654528305118e-06,"1000%+","-10% to -99%","","Monkeypox",,,,"below"
2023-02-06,"JS",,"SOLID",0,1.56689377127643e-06,1.51803088611996e-06,0.0665177639649387,9.77257703129306e-08,-0.628350452226232,-2.56654528305118e-06,"-9% to 9%","-10% to -99%","","Monkeypox",,,,"below"
2023-02-07,"JS",,"SOLID",1.69324659912508e-05,3.98581748431225e-06,2.72749274263787e-06,1.71297597122882,2.51664948334875e-06,-0.332245836612383,-1.35708342653327e-06,"100% to 999%","-10% to -99%","","Monkeypox",,,,"below"
2023-02-09,"JS",,"SOLID",0,3.98581748431225e-06,2.72749274263787e-06,1.71297597122882,2.51664948334875e-06,-0.332245836612383,-1.35708342653327e-06,"100% to 999%","-10% to -99%","","Monkeypox",,,,"below"
2023-02-11,"JS",,"SOLID",0,3.98581748431225e-06,2.72749274263787e-06,1.71297597122882,2.51664948334875e-06,1.15227903448669,1.46023478075917e-06,"100% to 999%","100% to 999%","","Monkeypox",,,,"below"
2023-02-13,"JS",,"SOLID",0,2.8683868391581e-06,2.72749274263787e-06,0.108941599216946,2.81788193040444e-07,1.15227903448669,1.46023478075917e-06,"10% to 99%","100% to 999%","","Monkeypox",,,,"below"
2023-02-14,"JS",,"SOLID",7.9869475445294e-06,3.55991621939717e-06,3.29798899581854e-06,0.172544067432053,5.23854447157243e-07,1.60246066312283,2.03073103393984e-06,"10% to 99%","100% to 999%","","Monkeypox",,,,"below"
2023-02-16,"JS",,"SOLID",1.22701941649514e-05,5.3128011001045e-06,4.17443143617221e-06,0.749898881729559,2.27673932786458e-06,5.47410415541264,3.52964239108368e-06,"10% to 99%","100% to 999%","","Monkeypox",,,,"below"
2023-02-18,"JS",,"SOLID",1.60287231383614e-05,7.60261869129899e-06,4.58475623128771e-06,3.85203198242707,6.03572492002257e-06,5.24129606454943,3.85017223080596e-06,"100% to 999%","100% to 999%","","Monkeypox",,,,"below"
2023-02-20,"JS",,"SOLID",4.99995761927401e-06,5.89797463815946e-06,4.94189606123585e-06,0.479740269436132,1.91215715384721e-06,5.72747576586872,4.20731206075411e-06,"10% to 99%","100% to 999%","","Monkeypox",,,,"below"
2023-02-21,"JS",,"SOLID",0,5.89797463815946e-06,4.94189606123585e-06,0.479740269436132,1.91215715384721e-06,5.72747576586872,4.20731206075411e-06,"10% to 99%","100% to 999%","","Monkeypox",,,,"below"
2023-02-25,"JS",,"SOLID",1.80535670088031e-05,8.47705563941705e-06,6.23143656186465e-06,1.12680477035936,4.4912381551048e-06,7.48294620870861,5.4968525613829e-06,"100% to 999%","100% to 999%","","Monkeypox",,,,"below"
2023-02-27,"JS",,"SOLID",1.46782144443987e-05,1.05739434171883e-05,6.72116512817319e-06,2.68637286743787,7.70555657803019e-06,4.19691382214346,5.42786580511436e-06,"100% to 999%","100% to 999%","","Monkeypox",,,,"below"
2023-02-28,"JS",,"SOLID",0,9.43295091082694e-06,6.49643356511205e-06,1.64976767133703,5.87303469142978e-06,3.27951343053153,4.97840267899209e-06,"100% to 999%","100% to 999%","","Monkeypox",,,,"below"
2023-03-02,"JS",,"SOLID",0,7.6800660301196e-06,6.49643356511205e-06,0.445577556059558,2.3672649300151e-06,3.27951343053153,4.97840267899209e-06,"10% to 99%","100% to 999%","","Monkeypox",,,,"below"
2023-03-04,"JS",,"SOLID",0,5.39024843892511e-06,6.49643356511205e-06,-0.291001080312746,-2.21237025237388e-06,3.27951343053153,4.97840267899209e-06,"-10% to -99%","100% to 999%","","Monkeypox",,,,"below"
2023-03-06,"JS",,"SOLID",7.20584364151044e-06,5.70537501353032e-06,5.80167482584489e-06,-0.0326552141107955,-1.92599624629139e-07,1.12710917068613,3.07418208320701e-06,"-9% to 9%","100% to 999%","","Monkeypox",,,,"below"
2023-03-07,"JS",,"SOLID",0,5.70537501353032e-06,5.80167482584489e-06,-0.0326552141107955,-1.92599624629139e-07,1.12710917068613,3.07418208320701e-06,"-9% to 9%","100% to 999%","","Monkeypox",,,,"below"
2023-03-09,"JS",,"SOLID",2.9294607464858e-05,7.31123793582387e-06,7.89414678762046e-06,-0.137526253593559,-1.16581770359318e-06,1.89428700000342,5.16665404498258e-06,"-10% to -99%","100% to 999%","","Monkeypox",,,,"below"
2023-03-12,"JS",,"SOLID",0,5.21435015805263e-06,7.89414678762046e-06,-0.506867972304775,-5.35959325913565e-06,1.89428700000342,5.16665404498258e-06,"-10% to -99%","100% to 999%","","Monkeypox",,,,"below"
2023-03-13,"JS",,"SOLID",0,5.21435015805263e-06,7.32365053443979e-06,-0.447219623281649,-4.21860075277431e-06,1.22064128889614,4.02566153862124e-06,"-10% to -99%","100% to 999%","","Monkeypox",,,,"below"
2023-03-14,"JS",,"SOLID",0,5.21435015805263e-06,6.44720809408612e-06,-0.32105399385851,-2.46571587206697e-06,0.54445178766619,2.2727766579139e-06,"-10% to -99%","10% to 99%","","Monkeypox",,,,"below"
2023-03-16,"JS",,"SOLID",0,5.21435015805263e-06,5.30229929848887e-06,-0.0326326852770368,-1.75898280872482e-07,0.156506263583752,7.17543067201162e-07,"-9% to 9%","10% to 99%","","Monkeypox",,,,"below"
2023-03-19,"JS",,"SOLID",0,4.18494392355114e-06,4.94515946854073e-06,-0.26649099951773,-1.52043108997918e-06,0.000660355309872411,3.26340730487465e-09,"-10% to -99%","-9% to 9%","","Monkeypox",,,,"below"
2023-03-21,"JS",,"SOLID",0,4.18494392355114e-06,4.94515946854073e-06,-0.26649099951773,-1.52043108997918e-06,0.000660355309872411,3.26340730487465e-09,"-10% to -99%","-9% to 9%","","Monkeypox",,,,"below"
2023-03-24,"JS",,"SOLID",0,-1.21004706750614e-22,3.65561896791193e-06,-1,-7.31123793582387e-06,-0.413358551977611,-2.57581759395272e-06,"-10% to -99%","-10% to -99%","","Monkeypox",,,,"below"
2023-03-26,"JS",,"SOLID",0,-1.21004706750614e-22,2.60717507902632e-06,-1,-5.21435015805263e-06,-0.612094773851369,-4.11399004914687e-06,"-10% to -99%","-10% to -99%","","Monkeypox",,,,"below"
2023-03-27,"JS",,"SOLID",0,-1.21004706750614e-22,2.60717507902632e-06,-1,-5.21435015805263e-06,-0.598675942285058,-3.88925848608574e-06,"-10% to -99%","-10% to -99%","","Monkeypox",,,,"below"
2023-03-29,"JS",,"SOLID",0,-1.21004706750614e-22,2.60717507902632e-06,-1,-5.21435015805263e-06,-0.598675942285058,-3.88925848608574e-06,"-10% to -99%","-10% to -99%","","Monkeypox",,,,"below"
2023-03-31,"JS",,"SOLID",9.96244299146609e-06,1.42320614163801e-06,3.31877814984532e-06,-0.72705972968844,-3.79114401641462e-06,-0.48913844548981,-3.17765541526673e-06,"-10% to -99%","-10% to -99%","","Monkeypox",,,,"below"
2023-04-02,"JS",,"SOLID",2.93406092870951e-05,5.61472175408017e-06,4.89983283881566e-06,0.341648026030368,1.42977783052903e-06,-0.155445110955163,-9.01841987029232e-07,"10% to 99%","-10% to -99%","","Monkeypox",,,,"below"
2023-04-04,"JS",,"SOLID",0,5.61472175408017e-06,4.89983283881566e-06,0.341648026030368,1.42977783052903e-06,-0.155445110955163,-9.01841987029232e-07,"10% to 99%","-10% to -99%","","Monkeypox",,,,"below"
2023-04-07,"JS",,"SOLID",0.00022635882101546,3.79516961848602e-05,1.89758480924301e-05,-313638181555012544,3.79516961848602e-05,1.40378708465212,1.10817013048097e-05,"-1000%+","100% to 999%","","Monkeypox",,,,"above"
2023-04-10,"JS",,"SOLID",1.53283369702181e-05,4.01414586091771e-05,2.00707293045886e-05,-331734687741584960,4.01414586091771e-05,1.54248240431294,1.21765825169681e-05,"-1000%+","100% to 999%","","Monkeypox",,,,"below"
2022-11-01,"JS",,"SOLID",6.87383580274798e-05,,,,,,,"None","None","","RSV",,,,"above"
2022-11-03,"JS",,"SOLID",5.14242187207978e-05,,,,,,,"None","None","","RSV",,,,"above"
2022-11-05,"JS",,"SOLID",6.0004285836745e-05,,,,,,,"None","None","","RSV",,,,"above"
2022-11-07,"JS",,"SOLID",0.000149357177835714,,,,,,,"None","None","","RSV",,,,"above"
2022-11-08,"JS",,"SOLID",5.3072172878316e-05,,,,,,,"None","None","","RSV",,,,"above"
2022-11-10,"JS",,"SOLID",4.05701185642036e-05,,,,,,,"None","None","","RSV",,,,"above"
2022-11-12,"JS",,"SOLID",0.000100699786990289,7.48380169790779e-05,,,,,,"None","None","","RSV",,,,"above"
2022-11-14,"JS",,"SOLID",4.21973619368262e-05,7.10464461089845e-05,,,,,,"None","None","","RSV",,,,"above"
2022-11-18,"JS",,"SOLID",0.000110721232760869,7.95174481147091e-05,,,,,,"None","None","","RSV",,,,"above"
2022-11-19,"JS",,"SOLID",6.67084814512515e-05,8.04751903453529e-05,,,,,,"None","None","","RSV",,,,"above"
2022-11-20,"JS",,"SOLID",0.000111792965010902,7.51088742275226e-05,,,,,,"None","None","","RSV",,,,"above"
2022-11-21,"JS",,"SOLID",2.77610129996382e-05,7.14929942448543e-05,,,,,,"None","None","","RSV",,,,"above"
2022-11-22,"JS",,"SOLID",8.8453657229166e-05,7.83334997684204e-05,,,,,,"None","None","","RSV",,,,"above"
2022-11-24,"JS",,"SOLID",7.41497335133072e-05,7.45406349859944e-05,7.46893259825362e-05,-0.00397367548056044,-2.97381993083528e-07,,,"-9% to 9%","None","","RSV",,,,"above"
2022-11-26,"JS",,"SOLID",1.70472602065575e-05,7.09477633102417e-05,7.09971047096131e-05,-0.00138898993753267,-9.8682798742837e-08,,,"-9% to 9%","None","","RSV",,,,"below"
2022-11-28,"JS",,"SOLID",4.17623798140401e-05,6.10964986035518e-05,7.03069733591304e-05,-0.23165921376883,-1.84209495111573e-05,,,"-10% to -99%","None","","RSV",,,,"above"
2022-11-29,"JS",,"SOLID",8.19718793076636e-06,5.27377423863396e-05,6.66064663658463e-05,-0.344670796552082,-2.77374479590132e-05,,,"-10% to -99%","None","","RSV",,,,"below"
2022-12-01,"JS",,"SOLID",4.43602111716761e-05,4.31044918378787e-05,5.91066830327007e-05,-0.426106538259314,-3.20043823896438e-05,,,"-10% to -99%","None","","RSV",,,,"above"
2022-12-03,"JS",,"SOLID",7.94112879698053e-05,5.04831025479026e-05,6.09880483963785e-05,-0.2938734335982,-2.10098916969517e-05,,,"-10% to -99%","None","","RSV",,,,"above"
2022-12-05,"JS",,"SOLID",0.000151906592601555,5.95478076011011e-05,6.89406536847608e-05,-0.239816837277231,-1.87856921673192e-05,,,"-10% to -99%","None","","RSV",,,,"above"
2022-12-06,"JS",,"SOLID",8.80839099742195e-05,6.15384042383743e-05,6.80395196121844e-05,-0.174431446016835,-1.30022307476201e-05,,,"-10% to -99%","None","","RSV",,,,"above"
2022-12-08,"JS",,"SOLID",0.000109876757145204,7.47997609438952e-05,7.28737621270685e-05,0.0542934329981539,3.85199763365349e-06,,,"-9% to 9%","None","","RSV",,,,"above"
2022-12-10,"JS",,"SOLID",0.000110324440446635,8.4594341034266e-05,7.28454198189089e-05,0.384602112523485,2.34978424307142e-05,,,"10% to 99%","None","","RSV",,,,"above"
2022-12-12,"JS",,"SOLID",4.55020407517304e-05,8.99236057229751e-05,7.13306740546574e-05,0.705109124016418,3.71858633366355e-05,,,"10% to 99%","None","","RSV",,,,"above"
2022-12-13,"JS",,"SOLID",5.65823182105186e-05,9.16696210142383e-05,6.73870564260586e-05,1.12668371915899,4.85651291763596e-05,,,"100% to 999%","None","","RSV",,,,"above"
2022-12-14,"JS",,"SOLID",0.000108409919183402,9.58122826161807e-05,7.31476925820417e-05,0.897907968815227,4.53291800682781e-05,,,"10% to 99%","None","","RSV",,,,"above"
2022-12-16,"JS",,"SOLID",7.55498186125604e-05,8.49041720463242e-05,7.22259898237127e-05,0.425815247726337,2.53563644452231e-05,,,"10% to 99%","None","","RSV",,,,"above"
2022-12-18,"JS",,"SOLID",1.5323683100564e-05,7.45098539215163e-05,6.80241290799453e-05,0.210786253619707,1.2971449683142e-05,-0.0892389483357944,-6.66519690259085e-06,"10% to 99%","-9% to 9%","","RSV",,,,"below"
2022-12-23,"JS",,"SOLID",0.000255267867169101,9.52800124963588e-05,8.5039886720127e-05,0.273801029495605,2.04802515524636e-05,0.197793727898491,1.40427820105139e-05,"10% to 99%","10% to 99%","","RSV",,,,"above"
2022-12-25,"JS",,"SOLID",4.88969935684963e-05,8.6504662942339e-05,8.55495019883025e-05,0.0225821477502759,1.91032190807302e-06,0.216799670088381,1.5242528629172e-05,"-9% to 9%","10% to 99%","","RSV",,,,"above"
2022-12-26,"JS",,"SOLID",0.000157410323579526,0.000102491560489167,9.6207583106071e-05,0.139762575856995,1.25679547661918e-05,0.444418062619267,2.96011167402248e-05,"10% to 99%","10% to 99%","","RSV",,,,"above"
2022-12-28,"JS",,"SOLID",0.000152653568241728,0.00011621602477934,0.000103942822896789,0.26777032012916,2.45464037651014e-05,0.758562950306022,4.48361398640883e-05,"10% to 99%","10% to 99%","","RSV",,,,"above"
2022-12-29,"JS",,"SOLID",0.000104502226444681,0.000115657782959522,0.000105735032787852,0.207128979724258,1.98455003433418e-05,0.733700873663802,4.47469843914731e-05,"10% to 99%","10% to 99%","","RSV",,,,"above"
2022-12-30,"JS",,"SOLID",1.31578524792898e-05,0.000106744644940484,9.5824408493404e-05,0.257236745471627,2.18404728941596e-05,0.389955031926045,2.68837548086433e-05,"10% to 99%","10% to 99%","","RSV",,,,"above"
2023-01-03,"JS",,"SOLID",2.04097275640664e-05,0.000107471222720984,9.09905383212502e-05,0.442375968609295,3.29613687994678e-05,0.337318941107807,2.29510187090659e-05,"10% to 99%","10% to 99%","","RSV",,,,"above"
2023-01-05,"JS",,"SOLID",3.06702877613406e-05,7.53858542341612e-05,8.533293336526e-05,-0.20879676378042,-1.98941582621977e-05,0.170969233295061,1.24591712381915e-05,"-10% to -99%","10% to 99%","","RSV",,,,"above"
2023-01-07,"JS",,"SOLID",3.94206385581235e-05,7.40320892326793e-05,8.02683760875092e-05,-0.144183831084036,-1.24725737096597e-05,0.101900109671322,7.42295626860029e-06,"-10% to -99%","10% to 99%","","RSV",,,,"above"
2023-01-09,"JS",,"SOLID",2.54601142482607e-05,5.51820593282129e-05,7.88368099086899e-05,-0.461594115019397,-4.7309501160954e-05,0.105230126499028,7.50613585403252e-06,"-10% to -99%","10% to 99%","","RSV",,,,"below"
2023-01-10,"JS",,"SOLID",4.35419886706382e-05,3.95946908180572e-05,7.79053577986984e-05,-0.659300936396371,-7.66213339612825e-05,0.156087859160034,1.05183013726399e-05,"-10% to -99%","10% to 99%","","RSV",,,,"above"
2023-01-12,"JS",,"SOLID",0.00011859823665102,4.16084065618198e-05,7.86330947606712e-05,-0.640245511394751,-7.40493763977026e-05,0.0749907753067825,5.48540217862949e-06,"-10% to -99%","-9% to 9%","","RSV",,,,"above"
2023-01-14,"JS",,"SOLID",3.17497899063412e-05,4.42643976228272e-05,7.55045212816555e-05,-0.585324419342,-6.24802473176566e-05,0.0453926829655775,3.27853145794282e-06,"-10% to -99%","-9% to 9%","","RSV",,,,"above"
2023-01-16,"JS",,"SOLID",4.36717670257697e-05,4.75875461173562e-05,7.75293844191702e-05,-0.557206618548459,-5.98836766036279e-05,0.139733583770751,9.50525533922489e-06,"-10% to -99%","10% to 99%","","RSV",,,,"above"
2023-01-17,"JS",,"SOLID",3.61517734087781e-05,4.83706154955616e-05,6.18782348648614e-05,-0.358359522659061,-2.70152387385996e-05,-0.272362214351161,-2.31616518552657e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"above"
2023-01-19,"JS",,"SOLID",3.10070813647488e-05,4.71686787536509e-05,6.06003839931651e-05,-0.362861709799895,-2.68634104790284e-05,-0.291633702304296,-2.49491179951373e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-01-21,"JS",,"SOLID",5.35375859419033e-05,5.1179746138457e-05,5.3180902733335e-05,-0.0725292466152967,-4.00231318975589e-06,-0.447227536370997,-4.30266803727361e-05,"-9% to 9%","-10% to -99%","","RSV",,,,"above"
2023-01-23,"JS",,"SOLID",4.91461448220033e-05,5.19803398743663e-05,4.57875153462118e-05,0.312810854193124,1.23856490563091e-05,-0.559493247632144,-5.81553075505773e-05,"10% to 99%","-10% to -99%","","RSV",,,,"above"
2023-01-24,"JS",,"SOLID",1.7284808558847e-05,3.75069930040559e-05,3.95576997829379e-05,-0.0985717526017306,-4.10141355776393e-06,-0.625878966129352,-6.61773330049137e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-01-26,"JS",,"SOLID",0.000124578074474441,5.07681765137844e-05,4.75162870683058e-05,0.146930247337269,6.50377889095723e-06,-0.504131694467214,-4.83081214250982e-05,"10% to 99%","-10% to -99%","","RSV",,,,"above"
2023-01-28,"JS",,"SOLID",7.33217992396983e-05,5.50038954014885e-05,5.12957207594224e-05,0.15584643229644,7.41634928413228e-06,-0.436252145488817,-3.96948175618279e-05,"10% to 99%","-10% to -99%","","RSV",,,,"above"
2023-01-30,"JS",,"SOLID",0,4.98393563430916e-05,4.91049859193266e-05,0.0303643200005344,1.46874084753004e-06,-0.424548249043109,-3.62279474459334e-05,"-9% to 9%","-10% to -99%","","RSV",,,,"below"
2023-01-31,"JS",,"SOLID",6.43786968683286e-05,5.46067299864602e-05,5.08877043700556e-05,0.157690472350438,7.43805123280927e-06,-0.36603047363787,-2.93806717174536e-05,"10% to 99%","-10% to -99%","","RSV",,,,"above"
2023-02-02,"JS",,"SOLID",2.04400811757237e-05,4.98785150198631e-05,5.05291305791601e-05,-0.0254247278810974,-1.30123111859391e-06,-0.359066778099168,-2.83076793295299e-05,"-9% to 9%","-10% to -99%","","RSV",,,,"above"
2023-02-04,"JS",,"SOLID",2.39946700806084e-05,4.62854471996638e-05,4.91328935370151e-05,-0.109558588659996,-5.6948926747025e-06,-0.369325872759987,-2.87724642616834e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"above"
2023-02-06,"JS",,"SOLID",5.30307351213738e-05,5.13920081371676e-05,4.44495005706118e-05,0.370198035646585,1.38850151331117e-05,-0.434722737215177,-3.41835941900594e-05,"10% to 99%","-10% to -99%","","RSV",,,,"above"
2023-02-07,"JS",,"SOLID",1.77749211657508e-05,3.61344148073548e-05,4.34512956605696e-05,-0.288246746511691,-1.46337617064296e-05,-0.424520612501036,-3.20532256210859e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-02-09,"JS",,"SOLID",2.50985703290025e-05,2.92453821058268e-05,4.21246387536577e-05,-0.468303437559163,-2.57585132956617e-05,-0.456662282704237,-3.54047456655125e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"above"
2023-02-11,"JS",,"SOLID",6.49063382009954e-06,3.01726155086982e-05,4.00059859258949e-05,-0.394602624861537,-1.96667408343934e-05,-0.353472412177468,-2.18722489389665e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"above"
2023-02-13,"JS",,"SOLID",6.32720990936694e-05,3.00145301123183e-05,4.23106300493892e-05,-0.450351080905954,-2.45921998741419e-05,-0.301809208764069,-1.82897539437759e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"above"
2023-02-14,"JS",,"SOLID",5.92758408645245e-05,3.5562495782147e-05,4.2720505401005e-05,-0.287017751671537,-1.43160192377161e-05,-0.196694617704808,-1.04603973323299e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"above"
2023-02-20,"JS",,"SOLID",1.08522511404837e-05,3.36850073621292e-05,3.99852272808965e-05,-0.272233295773929,-1.26004398375346e-05,-0.126722055596217,-5.80228806531526e-06,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-02-21,"JS",,"SOLID",0,2.61091880590758e-05,3.87505980981217e-05,-0.491960150897604,-2.52828200780919e-05,-0.0204031500629441,-8.07101684816174e-07,"-10% to -99%","-9% to 9%","","RSV",,,,"below"
2023-02-27,"JS",,"SOLID",7.67428668547803e-06,2.46662402761797e-05,3.04003275417672e-05,-0.317375404923976,-1.14681745311751e-05,-0.360212478343141,-1.71159595265386e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-02-28,"JS",,"SOLID",6.85617581535239e-06,2.20601839170868e-05,2.56527830114568e-05,-0.245686589518297,-7.18519818874003e-06,-0.499904034261089,-2.56429377479656e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-03-02,"JS",,"SOLID",0,2.11329505142154e-05,2.56527830114568e-05,-0.299598322587473,-9.03966499448276e-06,-0.477593109310709,-2.34522029078698e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
2023-03-04,"JS",,"SOLID",2.05195002121409e-05,1.50254363882828e-05,2.25199832503005e-05,-0.499394582155521,-1.49890937240355e-05,-0.557457277173772,-2.8367721119755e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"above"
2023-03-06,"JS",,"SOLID",0,6.55745912192214e-06,2.10599774520346e-05,-0.815607454491028,-2.90050366602248e-05,-0.583211165309058,-2.94691531271255e-05,"-10% to -99%","-10% to -99%","","RSV",,,,"below"
