"Date","city","variable","type","value","seven_day_rolling_average","fourteen_day_rolling_average","diff_7","subtract_7","diff_14","subtract_14","seven_trend_direction","fourteen_trend_direction","thirty_days_ago","organism","category","cat2","numDaysDownward"
"2023-01-28","AA","N1","INFLUENT",0.000293838862559242,0.000384200143637835,0.000357968296625611,0.158148717409829,5.24636940244476e-05,-0.30309150698992,-0.000155683495849292,"10% to 99%","-10% to -99%",0.000720503981557204,"SARS-CoV-2","elevated plateau","not hbg",36
"2023-01-28","AA","N2","INFLUENT",0.000443127962085308,0.000379354560552984,0.000356784288750746,0.135064782789861,4.51405436044772e-05,-0.31995030013162,-0.000167860143589713,"10% to 99%","-10% to -99%",0.000762520380836185,"SARS-CoV-2",,,
"2023-01-28","TM","N1","INFLUENT",0.000927601809954751,0.000495385502245691,0.000428684877297589,0.368527771665077,0.000133401249896205,-0.18027917383517,-9.42796047727845e-05,"10% to 99%","-10% to -99%",0.00130396246540119,"SARS-CoV-2","elevated growth","not hbg",0
"2023-01-28","TM","N2","INFLUENT",0.000723981900452489,0.000441061346012574,0.000375612776537036,0.422025288447038,0.000130897138951076,-0.209900773025784,-9.97867223024861e-05,"10% to 99%","-10% to -99%",0.00112190215333827,"SARS-CoV-2",,,
"2023-01-28","YC","N1","INFLUENT",0.000569682151589242,0.000523579934491609,0.000601046978535598,-0.228343236738052,-0.000154934088087979,-0.15870824875473,-0.000113386483632473,"-10% to -99%","-10% to -99%",0.00110570489416819,"SARS-CoV-2","decline","not hbg",41
"2023-01-28","YC","N2","INFLUENT",0.000635696821515892,0.000549604006683425,0.000522464389589853,0.10958312041127,5.42792341871448e-05,-0.188204639433497,-0.000121126858856377,"10% to 99%","-10% to -99%",0.000980555329783117,"SARS-CoV-2",,,
"2023-01-29","AA","N1","INFLUENT",0.000422031473533619,0.000357104335905555,0.000355198897644196,0.0107867168822637,3.81087652271821e-06,-0.28993487075958,-0.000145035352732476,"-9% to 9%","-10% to -99%",0.000720503981557204,"SARS-CoV-2","elevated plateau","not hbg",37
"2023-01-29","AA","N2","INFLUENT",0.000482117310443491,0.000385158553230322,0.000364316022342926,0.121363257461714,4.16850617747913e-05,-0.27263934365475,-0.00013655795147564,"10% to 99%","-10% to -99%",0.000760708337499406,"SARS-CoV-2",,,
"2023-01-29","FL","N1","INFLUENT",0.00141111111111111,0.000896133297399555,0.000783924947493673,0.334094319862974,0.000224416699811764,-0.478190668205923,-0.000718395727375046,"10% to 99%","-10% to -99%",0.00169344622408234,"SARS-CoV-2","decline","not hbg",23
"2023-01-29","FL","N2","INFLUENT",0.001,0.000851391327084563,0.000703773213916787,0.530852321479996,0.000295236226335553,-0.487300111512449,-0.000668907431661071,"10% to 99%","-10% to -99%",0.00156553223380213,"SARS-CoV-2",,,
"2023-01-29","JS","N1","INFLUENT",0.00038006230529595,0.000696716356193353,0.000638481885181829,0.200722897127574,0.000116468942023047,-0.549002462193176,-0.000777228471656771,"10% to 99%","-10% to -99%",0.00200607945202827,"SARS-CoV-2","elevated growth","hbg",29
"2023-01-29","JS","N2","INFLUENT",0.000570093457943925,0.000604582109851115,0.000490868293249245,0.60300923702511,0.000227427633203739,-0.569480217754722,-0.00064930763708602,"10% to 99%","-10% to -99%",0.00185740007838023,"SARS-CoV-2",,,
"2023-01-29","TM","N1","INFLUENT",0.000635437881873727,0.000536279438532102,0.000418214549437847,0.78670679792942,0.00023612977818851,-0.137441304924041,-6.66388893197529e-05,"10% to 99%","-10% to -99%",0.00117915819040545,"SARS-CoV-2","elevated growth","not hbg",0
"2023-01-29","TM","N2","INFLUENT",0.000606924643584521,0.000492167676829098,0.000377391503085208,0.874101097081934,0.00022955234748778,-0.148447031926817,-6.57888007062699e-05,"10% to 99%","-10% to -99%",0.00100980013275718,"SARS-CoV-2",,,
"2023-01-29","YC","N1","INFLUENT",0.000336363636363636,0.000506398646391954,0.000575196105270932,-0.21365883980469,-0.000137594917757957,-0.172566065744091,-0.000119960428027635,"-10% to -99%","-10% to -99%",0.00110570489416819,"SARS-CoV-2","decline","not hbg",42
"2023-01-29","YC","N2","INFLUENT",0.000207575757575758,0.000532610456016405,0.000532980884589106,-0.00138906031938051,-7.40857145402557e-07,-0.0819659319055901,-4.75867687393048e-05,"-9% to 9%","-9% to 9%",0.000980555329783117,"SARS-CoV-2",,,
"2023-01-30","AA","N1","INFLUENT",0.00014713216957606,0.000329506912112756,0.000337569810189672,-0.0466558741928861,-1.61257961538324e-05,-0.29684524140999,-0.000142509156873822,"-9% to 9%","-10% to -99%",0.000720503981557204,"SARS-CoV-2","elevated plateau","not hbg",38
"2023-01-30","AA","N2","INFLUENT",0.00014713216957606,0.000369528219938645,0.000350228847521224,0.11663737363598,3.8598744834841e-05,-0.262912733144959,-0.000124923638853367,"10% to 99%","-10% to -99%",0.000760708337499406,"SARS-CoV-2",,,
"2023-01-30","FL","N1","INFLUENT",0.000570247933884298,0.000869131679488846,0.000772598831390977,0.285572268043005,0.000193065696195737,-0.472211983518937,-0.000691244240572172,"10% to 99%","-10% to -99%",0.00169344622408234,"SARS-CoV-2","decline","not hbg",24
"2023-01-30","FL","N2","INFLUENT",0.000743801652892562,0.000868583450337292,0.000712107714547127,0.563235169221998,0.000312951471580331,-0.47096341774015,-0.000633938548464145,"10% to 99%","-10% to -99%",0.00156553223380213,"SARS-CoV-2",,,
"2023-01-30","JS","N1","INFLUENT",0.00103649635036496,0.000770857302298853,0.000616598971432388,0.667292975489445,0.00030851666173293,-0.552310182011533,-0.000760691613827856,"10% to 99%","-10% to -99%",0.00200607945202827,"SARS-CoV-2","elevated growth","hbg",30
"2023-01-30","JS","N2","INFLUENT",0.00102189781021898,0.000698872124985233,0.000520748749081213,1.03975589578942,0.000356246751808039,-0.507399146549156,-0.000536392637161185,"100% to 999%","-10% to -99%",0.00185740007838023,"SARS-CoV-2",,,
"2023-01-30","TM","N1","INFLUENT",0.000511450381679389,0.000524878115900182,0.00044125711318894,0.46763176458635,0.000167242005422484,-0.00765738888402166,-3.40495034243125e-06,"10% to 99%","-9% to 9%",0.00117915819040545,"SARS-CoV-2","elevated growth","not hbg",0
"2023-01-30","TM","N2","INFLUENT",0.000461832061068702,0.000476983200793742,0.000392467079318112,0.548893382685047,0.00016903224295126,-0.0494619675776847,-2.04223221905932e-05,"10% to 99%","-9% to 9%",0.00100980013275718,"SARS-CoV-2",,,
"2023-01-30","YC","N1","INFLUENT",0.000305772230889236,0.000510691023137909,0.000554664097549945,-0.146910604525002,-8.7946148824072e-05,-0.207267644928212,-0.000145022365354317,"-10% to -99%","-10% to -99%",0.00110570489416819,"SARS-CoV-2","elevated plateau","not hbg",43
"2023-01-30","YC","N2","INFLUENT",0.000385335413416537,0.000544311218053671,0.000531827481915469,0.0480750417799626,2.49674722764044e-05,-0.0592455034924257,-3.34926774776646e-05,"-9% to 9%","-9% to 9%",0.000980555329783117,"SARS-CoV-2",,,
"2023-01-31","AA","N1","INFLUENT",0.000243243243243243,0.000330428208116019,0.000339464451403199,-0.0518578208012345,-1.80724865743594e-05,-0.255578078306393,-0.000116546369222416,"-9% to 9%","-10% to -99%",0.000720503981557204,"SARS-CoV-2","elevated plateau","not hbg",39
"2023-01-31","AA","N2","INFLUENT",0.000278805120910384,0.000372147010305494,0.000352231070885677,0.119861766943725,3.98318788396341e-05,-0.192060919020162,-8.37313416003045e-05,"10% to 99%","-10% to -99%",0.000760708337499406,"SARS-CoV-2",,,
"2023-01-31","TM","N1","INFLUENT",0.000334254143646409,0.000511788371715215,0.0004400162651451,0.389807169503275,0.00014354421314023,0.00771791942463399,3.37000068616151e-06,"10% to 99%","-9% to 9%",0.00117915819040545,"SARS-CoV-2","elevated growth","not hbg",0
"2023-01-31","TM","N2","INFLUENT",0.000375690607734807,0.000469140682570983,0.000397815479289878,0.436920842807512,0.00014265040656221,-0.0216136793842491,-8.78820159510354e-06,"10% to 99%","-9% to 9%",0.00100134868872292,"SARS-CoV-2",,,
"2023-01-31","YC","N1","INFLUENT",0.000362244897959184,0.000493345989886514,0.000538047890627616,-0.153417131685658,-8.94038014822047e-05,-0.149724004625013,-9.47441598998452e-05,"-10% to -99%","-10% to -99%",0.00110570489416819,"SARS-CoV-2","elevated plateau","not hbg",44
"2023-01-31","YC","N2","INFLUENT",0.000331632653061225,0.000507653697902754,0.000524379997427168,-0.0618226016538524,-3.34525990488289e-05,0.0575988645670947,2.85587413767356e-05,"-9% to 9%","-9% to 9%",0.000980555329783117,"SARS-CoV-2",,,
"2023-02-01","AA","N1","INFLUENT",0.000393939393939394,0.000335329117604085,0.000332242300616692,0.0187559809325212,6.17363397478591e-06,-0.255329514050233,-0.000113917855969806,"-9% to 9%","-10% to -99%",0.000720068737799571,"SARS-CoV-2","elevated plateau","not hbg",40
"2023-02-01","AA","N2","INFLUENT",0.000288600288600289,0.000374319266475129,0.000347385688388243,0.168097367569567,5.38671561737709e-05,-0.161859413243747,-6.70861721532979e-05,"10% to 99%","-10% to -99%",0.000760708337499406,"SARS-CoV-2",,,
"2023-02-01","FL","N1","INFLUENT",0.000928571428571429,0.000878476470036644,0.000791986586493018,0.245188625778256,0.000172979767087252,-0.41722176302344,-0.00056699790579315,"10% to 99%","-10% to -99%",0.00169344622408234,"SARS-CoV-2","decline","not hbg",25
"2023-02-01","FL","N2","INFLUENT",0.00148571428571429,0.00093947496483783,0.000784556694138964,0.492086457660742,0.000309836541397732,-0.380793588999406,-0.000482479112016814,"10% to 99%","-10% to -99%",0.00156553223380213,"SARS-CoV-2",,,
"2023-02-01","JS","N1","INFLUENT",0.000997222222222222,0.000822522117884951,0.0006604593037273,0.650336900637437,0.000324125628315304,-0.488619284790716,-0.000631062421836804,"10% to 99%","-10% to -99%",0.00200607945202827,"SARS-CoV-2","elevated growth","hbg",0
"2023-02-01","JS","N2","INFLUENT",0.000788888888888889,0.000730770870878148,0.000545722788541234,1.02612176098695,0.000370096164673827,-0.428900736958181,-0.000409842773975126,"100% to 999%","-10% to -99%",0.00185740007838023,"SARS-CoV-2",,,
"2023-02-01","TM","N1","INFLUENT",0.000239024390243902,0.000500169101544755,0.000434921948192078,0.352997576591726,0.000130494306705353,0.0914551517888975,3.64429566556508e-05,"10% to 99%","-9% to 9%",0.00103958490300837,"SARS-CoV-2","elevated growth","not hbg",0
"2023-02-01","TM","N2","INFLUENT",0.000334146341463415,0.000467688534602113,0.000406412139148102,0.355085768852282,0.000122552790908021,0.161635023370977,5.6549978511171e-05,"10% to 99%","10% to 99%",0.000878706012852236,"SARS-CoV-2",,,
"2023-02-01","YC","N1","INFLUENT",0.000524534686971235,0.000522590266088163,0.000524232602700653,-0.00624611096560552,-3.28467322498096e-06,-0.115212000011767,-6.82625517404389e-05,"-9% to 9%","-10% to -99%",0.00110570489416819,"SARS-CoV-2","elevated plateau","not hbg",45
"2023-02-01","YC","N2","INFLUENT",0.000465313028764805,0.000514668374050816,0.000511406442282586,0.012838598866013,6.52386353646036e-06,0.0815210397368043,3.85479185066266e-05,"-9% to 9%","-9% to 9%",0.000980555329783117,"SARS-CoV-2",,,
"2023-02-02","AA","N1","INFLUENT",0.000541950113378685,0.000341138369937654,0.000354607299758609,-0.0731855454851828,-2.69378596419097e-05,-0.169364112549005,-7.23033419749265e-05,"-9% to 9%","-10% to -99%",0.000610370869176941,"SARS-CoV-2","elevated plateau","not hbg",0
"2023-02-02","AA","N2","INFLUENT",0.000739229024943311,0.000408311220460787,0.000367272401096912,0.251591630425451,8.20776387277496e-05,-0.11881126287679,-4.95195818509581e-05,"10% to 99%","-10% to -99%",0.000678599174676263,"SARS-CoV-2",,,
"2023-02-02","FL","N1","INFLUENT",0.00109375,0.000939039138500256,0.000847013760406062,0.243779587210074,0.000184050756188389,-0.359531299343116,-0.000475476721232369,"10% to 99%","-10% to -99%",0.00169344622408234,"SARS-CoV-2","decline","not hbg",26
"2023-02-02","FL","N2","INFLUENT",0.00118125,0.00102197159556559,0.00084020498606443,0.552114262992682,0.000363533219002326,-0.310065127116835,-0.000377598344492413,"10% to 99%","-10% to -99%",0.00156553223380213,"SARS-CoV-2",,,
"2023-02-02","JS","N1","INFLUENT",0.00138695652173913,0.000849508485554549,0.000739257356438396,0.350556558352388,0.000220502258232306,-0.377171076757844,-0.000447677496538835,"10% to 99%","-10% to -99%",0.00200607945202827,"SARS-CoV-2","elevated growth","hbg",0
"2023-02-02","JS","N2","INFLUENT",0.00108695652173913,0.000758035531683181,0.000606953273684763,0.662828970475141,0.000302164515996837,-0.322145444785369,-0.000288450126669435,"10% to 99%","-10% to -99%",0.00185740007838023,"SARS-CoV-2",,,
"2023-02-02","TM","N1","INFLUENT",0.00053880266075388,0.000558021141104111,0.000459170400794189,0.548683578226438,0.000197701480619843,0.270629278686726,9.77979623526872e-05,"10% to 99%","10% to 99%",0.000965157517535646,"SARS-CoV-2","elevated plateau","not hbg",0
"2023-02-02","TM","N2","INFLUENT",0.000649667405764967,0.000543542897041841,0.000447990699019345,0.542234731746008,0.000191104396044992,0.491690433982312,0.000147666523966911,"10% to 99%","10% to 99%",0.0008584387933224,"SARS-CoV-2",,,
"2023-02-02","YC","N1","INFLUENT",0.000649890590809628,0.000476797014810439,0.000537452018949467,-0.202823246668529,-0.000121310008278057,-0.0204063291208916,-1.1195889797377e-05,"-10% to -99%","-9% to 9%",0.00110570489416819,"SARS-CoV-2","elevated plateau","not hbg",46
"2023-02-02","YC","N2","INFLUENT",0.000483588621444201,0.000439487860435878,0.000519448334371732,-0.266797794185308,-0.000159920947871708,0.18671425343989,8.17285270415141e-05,"-10% to -99%","10% to 99%",0.000980555329783117,"SARS-CoV-2",,,
"2023-02-03","AA","N1","INFLUENT",0.000412371134020619,0.000350643770035838,0.000361393432941433,-0.0577716637796457,-2.1499325811191e-05,-0.1422664554908,-5.99418818015903e-05,"-9% to 9%","-10% to -99%",0.000595638127817143,"SARS-CoV-2","elevated plateau","not hbg",0
"2023-02-03","AA","N2","INFLUENT",0.000326460481099656,0.000386496051094071,0.000367708201072807,0.107691339669027,3.75757000425278e-05,-0.0964499413353924,-3.92512114651741e-05,"10% to 99%","-10% to -99%",0.000644464500696982,"SARS-CoV-2",,,
"2023-02-03","FL","N1","INFLUENT",0.000533834586466165,0.000915301222281137,0.000847894418271925,0.17272997745874,0.000134813608018424,-0.331769307089247,-0.000420970402316565,"10% to 99%","-10% to -99%",0.00169344622408234,"SARS-CoV-2","decline","not hbg",27
"2023-02-03","FL","N2","INFLUENT",0.000977443609022556,0.00106160639685453,0.000862787363667423,0.598881073268297,0.000397638066374212,-0.251281448323139,-0.000289564694038491,"10% to 99%","-10% to -99%",0.00156553223380213,"SARS-CoV-2",,,
"2023-02-03","JS","N1","INFLUENT",0.000935975609756098,0.00091359903378372,0.000745820898456304,0.58050423266005,0.000335556270654831,-0.364676435550698,-0.000428102028678913,"10% to 99%","-10% to -99%",0.00193035201283528,"SARS-CoV-2","elevated growth","hbg",0
"2023-02-03","JS","N2","INFLUENT",0.000847560975609756,0.000785083121327251,0.000630626983924169,0.648742519755424,0.000308912274806164,-0.269021682150396,-0.000232089417540858,"10% to 99%","-10% to -99%",0.00173446931589118,"SARS-CoV-2",,,
"2023-02-03","TM","N1","INFLUENT",0.000233502538071066,0.000488581972317589,0.000467036537558078,0.0967266669262882,4.30908695190219e-05,0.466954221580169,0.000148664954663694,"-9% to 9%","10% to 99%",0.000879984255524099,"SARS-CoV-2","elevated growth","not hbg",0
"2023-02-03","TM","N2","INFLUENT",0.000219966159052453,0.000481744159874479,0.000448860266966505,0.158104618236547,6.57677858159473e-05,0.655547167750149,0.000177735242134687,"10% to 99%","10% to 99%",0.00080614332699279,"SARS-CoV-2",,,
"2023-02-03","YC","N1","INFLUENT",0.000616766467065868,0.000480750665949719,0.000511155007803059,-0.112284431512932,-6.0808683706682e-05,-0.0868419863359666,-4.86112102604029e-05,"-10% to -99%","-9% to 9%",0.00110570489416819,"SARS-CoV-2","elevated plateau","not hbg",47
"2023-02-03","YC","N2","INFLUENT",0.000452095808383234,0.000423034014880236,0.000493593009844906,-0.25014178577097,-0.00014111798992934,0.106174756785553,4.7376888190454e-05,"-10% to -99%","10% to 99%",0.000980555329783117,"SARS-CoV-2",,,
"2023-02-04","AA","N1","INFLUENT",0.000449253731343284,0.000372845894147844,0.000378523018892839,-0.0295529548283933,-1.13542494899912e-05,-0.0719230483931346,-2.93343449146202e-05,"-9% to 9%","-9% to 9%",0.000556820554986484,"SARS-CoV-2","elevated plateau","not hbg",0
"2023-02-04","AA","N2","INFLUENT",0.000388059701492537,0.000378629156723675,0.00037899185863833,-0.00191220537391625,-7.25403829309054e-07,-0.0169941223508774,-6.55197915101904e-06,"-9% to 9%","-9% to 9%",0.000612415206050727,"SARS-CoV-2",,,
"2023-02-04","TM","N1","INFLUENT",0.000645161290322581,0.000448233326655851,0.000471809414450771,-0.0951827927464354,-4.71521755898404e-05,0.410462012524985,0.00013730241584955,"-10% to -99%","10% to 99%",0.000817210065585396,"SARS-CoV-2","elevated growth","not hbg",0
"2023-02-04","TM","N2","INFLUENT",0.00039247311827957,0.000434385762421205,0.000437723554216889,-0.0151352723418631,-6.67558359136901e-06,0.517907006704692,0.000149350450803152,"-9% to 9%","10% to 99%",0.000749067793425934,"SARS-CoV-2",,,
"2023-02-04","YC","N1","INFLUENT",0.000310344827586207,0.000443702476806428,0.000483641205649018,-0.152560196491757,-7.98774576851813e-05,-0.138778979426118,-7.7934968289165e-05,"-10% to -99%","-10% to -99%",0.00110570489416819,"SARS-CoV-2","elevated plateau","not hbg",0
"2023-02-04","YC","N2","INFLUENT",0.000360400444938821,0.000383705961083512,0.000466654983883468,-0.301850138613476,-0.000165898045599913,0.0268982537842144,1.22234156499049e-05,"-10% to -99%","-9% to 9%",0.000979734601096887,"SARS-CoV-2",,,
"2023-02-05","AA","N1","INFLUENT",0.000483739837398374,0.000381661374699951,0.000369382855302753,0.0687671258096701,2.4557038794396e-05,-0.125147373934433,-5.28400932228299e-05,"-9% to 9%","-10% to -99%",0.000543325306948274,"SARS-CoV-2","elevated plateau","not hbg",0
"2023-02-05","AA","N2","INFLUENT",0.000508130081300813,0.00038234526684615,0.000383751910038236,-0.00730422928577597,-2.81328638417202e-06,-0.0292412973903965,-1.1559416047876e-05,"-9% to 9%","-9% to 9%",0.000612415206050727,"SARS-CoV-2",,,
"2023-02-05","FL","N1","INFLUENT",0.00047787610619469,0.000828865404699194,0.00082785954640957,0.00243297769381975,2.01171657924842e-06,-0.332956630925566,-0.000413228491926347,"-9% to 9%","-10% to -99%",0.00169344622408234,"SARS-CoV-2","decline","not hbg",28
"2023-02-05","FL","N2","INFLUENT",0.000725663716814159,0.000988966021904637,0.00087027635459228,0.315837598832166,0.000237379334624713,-0.228407878518124,-0.000257620535957713,"10% to 99%","-10% to -99%",0.00156553223380213,"SARS-CoV-2",,,
"2023-02-05","JS","N1","INFLUENT",0.00110551558752998,0.000962182389321512,0.000803580940422732,0.491803075859169,0.000317202897797562,-0.24910942638244,-0.00026658955932309,"10% to 99%","-10% to -99%",0.00193035201283528,"SARS-CoV-2","elevated plateau","not hbg",0
"2023-02-05","JS","N2","INFLUENT",0.000959232613908873,0.000846719526488836,0.000677938242060517,0.662983317416402,0.000337562568856637,-0.141153585562243,-0.00011142086879323,"10% to 99%","-10% to -99%",0.00158723927563854,"SARS-CoV-2",,,
"2023-02-05","TM","N1","INFLUENT",0.00051864406779661,0.000431548496073405,0.000483913967302754,-0.195291735863237,-0.000104730942458696,0.439367012223782,0.000147714816430788,"-10% to -99%","10% to 99%",0.00073889921928779,"SARS-CoV-2","elevated growth","not hbg",0
"2023-02-05","TM","N2","INFLUENT",4e-04,0.000404825099051988,0.000448496387940543,-0.177465083322486,-8.73425777771105e-05,0.580533076171932,0.000164733653264464,"-10% to -99%","10% to 99%",0.000684216997913067,"SARS-CoV-2",,,
"2023-02-05","YC","N1","INFLUENT",0.000286298568507157,0.000436550324255502,0.000471474485323728,-0.137931494552986,-6.98483221364514e-05,-0.16331181406697,-9.20263424045428e-05,"-10% to -99%","-10% to -99%",0.000984228599039365,"SARS-CoV-2","elevated plateau","not hbg",0
"2023-02-05","YC","N2","INFLUENT",0.000288343558282209,0.00039524421832729,0.000463927337171848,-0.257911267301301,-0.000137366237689115,0.0297952620512037,1.34228978255535e-05,"-10% to -99%","-9% to 9%",0.000873644132921613,"SARS-CoV-2",,,
"2023-02-06","AA","N1","INFLUENT",0.000215277777777778,0.000391396461585911,0.000360451686849334,0.18782473811043,6.18895494731548e-05,-0.138227908486278,-5.78163104539813e-05,"10% to 99%","-10% to -99%",0.000509316063085015,"SARS-CoV-2","elevated plateau","not hbg",0
"2023-02-06","AA","N2","INFLUENT",0.000186111111111111,0.000387913687065443,0.000378720953502044,0.0497538919486337,1.83854671267983e-05,-0.031467253244029,-1.23044968717734e-05,"-9% to 9%","-9% to 9%",0.00055459878692044,"SARS-CoV-2",,,
"2023-02-06","FL","N1","INFLUENT",0.000895027624309392,0.000844345541505298,0.000822559321772329,0.0544129658638263,4.3572439465938e-05,-0.318072488321145,-0.000383667597782872,"-9% to 9%","-10% to -99%",0.00169344622408234,"SARS-CoV-2","decline","not hbg",29
"2023-02-06","FL","N2","INFLUENT",0.000779005524861878,0.000984696969900778,0.000870425100873623,0.30224527044105,0.00022854373805431,-0.192184494706697,-0.000207079719435053,"10% to 99%","-10% to -99%",0.00156553223380213,"SARS-CoV-2",,,
"2023-02-06","JS","N1","INFLUENT",0.000389380530973451,0.000890229875411684,0.000786325808281379,0.304515700086123,0.00020780813426061,-0.185189136019981,-0.000178715090216829,"10% to 99%","-10% to -99%",0.00193035201283528,"SARS-CoV-2","elevated plateau","not hbg",0
"2023-02-06","JS","N2","INFLUENT",0.000358407079646018,0.00080471962113651,0.000681429904212104,0.441787635911105,0.000246579433848813,-0.040010338777559,-2.84005572372184e-05,"10% to 99%","-9% to 9%",0.00155742642117418,"SARS-CoV-2",,,
"2023-02-06","TM","N1","INFLUENT",0.000520833333333333,0.000432888917738255,0.000478883516819218,-0.175258208287391,-9.19891981619274e-05,0.291769420407347,0.000108164478843999,"-10% to -99%","10% to 99%",0.00059745823611486,"SARS-CoV-2","elevated growth","not hbg",0
"2023-02-06","TM","N2","INFLUENT",0.000502604166666667,0.000410649685565983,0.000443816443179862,-0.139068871015529,-6.63335152277592e-05,0.398232381264289,0.000126403937843259,"-10% to -99%","10% to 99%",0.000581450467572117,"SARS-CoV-2",,,
"2023-02-06","YC","N1","INFLUENT",0.000343490304709141,0.000441938620515489,0.000476314821826699,-0.134626221154184,-6.87524026224207e-05,-0.122605401216319,-6.65592994489588e-05,"-10% to -99%","-10% to -99%",0.000912261855219191,"SARS-CoV-2","elevated plateau","not hbg",0
"2023-02-06","YC","N2","INFLUENT",0.000213296398891967,0.000370667216252352,0.000457489217153012,-0.319016026203225,-0.000173644001801319,0.0421003995505901,1.84823639262922e-05,"-10% to -99%","-9% to 9%",0.000793477741126042,"SARS-CoV-2",,,
"2023-02-07","FL","N1","INFLUENT",0.000686507936507936,0.000740830802276273,0.000818482049837914,-0.173302895421861,-0.000155302495123282,-0.307885239579444,-0.000364099360997151,"-10% to -99%","-10% to -99%",0.00169344622408234,"SARS-CoV-2","decline","not hbg",30
"2023-02-07","FL","N2","INFLUENT",0.000551587301587302,0.000920638012984678,0.000886014670034621,0.081333558021125,6.92466859001149e-05,-0.108790906154206,-0.000108156816940722,"-9% to 9%","-10% to -99%",0.00156553223380213,"SARS-CoV-2",,,
"2023-02-07","JS","N1","INFLUENT",0.000706018518518518,0.000936795048729194,0.000816755702461274,0.344585985963583,0.000240078692535841,-0.00026680069842354,-2.17969146178512e-07,"10% to 99%","-9% to 9%",0.00193035201283528,"SARS-CoV-2","elevated plateau","not hbg",0
"2023-02-07","JS","N2","INFLUENT",0.000613425925925926,0.000810909973705367,0.000707746041778241,0.341273518505308,0.000206327863854253,0.180364887548218,0.000108146672765894,"10% to 99%","10% to 99%",0.00151594138208638,"SARS-CoV-2",,,
"2023-02-07","TM","N1","INFLUENT",0.000586792452830189,0.000468965819050223,0.000490377095382719,-0.0836723830232328,-4.28225526649921e-05,0.248546888095088,9.76188417212253e-05,"-9% to 9%","10% to 99%",0.000558021141104111,"SARS-CoV-2","elevated growth","not hbg",0
"2023-02-07","TM","N2","INFLUENT",0.00069811320754717,0.000456710056967749,0.000462925369769366,-0.0264965842124629,-1.24306256032344e-05,0.363159429387861,0.000123327990483183,"-9% to 9%","10% to 99%",0.000543542897041841,"SARS-CoV-2",,,
"2023-02-08","AA","N1","INFLUENT",0.000510510510510511,0.000429577499766949,0.000380002853941484,0.300063037039855,9.914929165093e-05,-0.0981995519528362,-4.13795647126372e-05,"10% to 99%","-10% to -99%",0.000494264142617864,"SARS-CoV-2","elevated plateau","not hbg",0
"2023-02-08","AA","N2","INFLUENT",0.000530530530530531,0.000423874459868321,0.000398010735086907,0.138997353546827,5.17274495628275e-05,0.00936002628879729,3.69084454169882e-06,"10% to 99%","-9% to 9%",0.000499183547105351,"SARS-CoV-2",,,
"2023-02-08","FL","N1","INFLUENT",0.000862385321100917,0.00078256471473579,0.000825848197112318,-0.0996016677288396,-8.65669647530564e-05,-0.235650421775807,-0.000254610562387497,"-10% to -99%","-10% to -99%",0.00169344622408234,"SARS-CoV-2","elevated plateau","not hbg",31
"2023-02-08","FL","N2","INFLUENT",0.000756880733944954,0.00092250645313502,0.000895544951736156,0.0620815452755723,5.39230027977274e-05,-0.052111062383317,-4.92334038250581e-05,"-9% to 9%","-9% to 9%",0.00156553223380213,"SARS-CoV-2",,,
"2023-02-08","JS","N1","INFLUENT",0.000378151260504202,0.000842745750177657,0.000806801526238255,0.0932577893008452,7.18884478788043e-05,0.254190060010678,0.00016351662711269,"-9% to 9%","10% to 99%",0.00193035201283528,"SARS-CoV-2","elevated plateau","not hbg",0
"2023-02-08","JS","N2","INFLUENT",0.000352941176470588,0.00071534474031274,0.000707108432648986,0.0235702852333041,1.64726153275073e-05,0.50294029506849,0.00023662505086118,"-9% to 9%","10% to 99%",0.00151594138208638,"SARS-CoV-2",,,
"2023-02-08","TM","N1","INFLUENT",0.000889305816135084,0.000561863165606106,0.00053101613357543,0.12334641198509,6.16940640613515e-05,0.34438106806223,0.000136026836128071,"10% to 99%","10% to 99%",0.000561863165606106,"SARS-CoV-2","elevated growth","hbg",0
"2023-02-08","TM","N2","INFLUENT",0.000956848030018762,0.000545667441047084,0.000506677987824598,0.166732559546948,7.79789064449715e-05,0.443821349831684,0.000155749538204661,"10% to 99%","10% to 99%",0.000545667441047084,"SARS-CoV-2",,,
"2023-02-08","YC","N1","INFLUENT",0.000561933534743202,0.000470465568627491,0.000481905779257002,-0.0463780424449903,-2.28804212590225e-05,-0.128718087280042,-7.11939376332452e-05,"-9% to 9%","-10% to -99%",0.000912261855219191,"SARS-CoV-2","elevated plateau","not hbg",0
"2023-02-08","YC","N2","INFLUENT",0.000558912386706949,0.000403135749630312,0.000455394723766533,-0.205884343410147,-0.000104517948272442,-0.00786814354296993,-3.61152706869201e-06,"-10% to -99%","-9% to 9%",0.000771970358110095,"SARS-CoV-2",,,
"2023-02-09","AA","N1","INFLUENT",0.000445427728613569,0.000436932976148974,0.00038613104687653,0.302997423161,0.00010160385854489,-0.0584960241116589,-2.39904786456561e-05,"10% to 99%","-9% to 9%",0.000494264142617864,"SARS-CoV-2","elevated plateau","not hbg",0
"2023-02-09","AA","N2","INFLUENT",0.000443952802359882,0.000446067676119692,0.00041019347129741,0.191677041687434,7.17484096445629e-05,0.0872822643961293,3.29285376831114e-05,"10% to 99%","-9% to 9%",0.000456324649624558,"SARS-CoV-2",,,
